COREF	start_token	end_token	prop	cat	text	book	page
-1	32	33	NOM	PER	The lawyers	mdp.39015040730916	056
-1	35	35	NOM	PER	idiots	mdp.39015040730916	056
-1	2	2	PRON	PER	You	uc1.b4102033	082
0	10	10	PROP	PER	Nahote	uc1.b4102033	082
0	15	15	PROP	PER	Nahote	uc1.b4102033	082
1	35	36	PROP	PER	Rabbit Boy	uc1.b4102033	082
1	1	1	PROP	PER	Carol	mdp.39015053751635	141
-1	1	3	NOM	PER	Carol 's aunt	mdp.39015053751635	141
2	4	4	PROP	PER	Trix	mdp.39015053751635	141
-1	6	6	PRON	PER	her	mdp.39015053751635	141
0	11	11	PRON	PER	I	mdp.39015053751635	141
0	16	16	PRON	PER	my	mdp.39015053751635	141
-1	16	17	NOM	PER	my parents	mdp.39015053751635	141
0	19	19	PRON	PER	my	mdp.39015053751635	141
-1	19	22	NOM	PER	my father 's mother	mdp.39015053751635	141
-1	25	25	PRON	PER	her	mdp.39015053751635	141
2	29	29	PROP	PER	Trix	mdp.39015053751635	141
-1	34	34	PRON	PER	us	mdp.39015053751635	141
-1	38	38	PRON	PER	we	mdp.39015053751635	141
0	44	44	PRON	PER	my	mdp.39015053751635	141
-1	44	45	NOM	PER	my grandmother	mdp.39015053751635	141
-1	46	46	PRON	PER	herself	mdp.39015053751635	141
3	49	49	PROP	PER	Grama	mdp.39015053751635	141
0	52	52	PRON	PER	I	mdp.39015053751635	141
-1	56	56	PRON	PER	we	mdp.39015053751635	141
1	61	61	PROP	PER	Carol	mdp.39015053751635	141
-1	61	63	NOM	PER	Carol 's aunt	mdp.39015053751635	141
2	64	64	PROP	PER	Trix	mdp.39015053751635	141
-1	67	67	PRON	PER	I	mdp.39015053751635	141
3	71	71	PROP	PER	Grama	mdp.39015053751635	141
4	73	74	PROP	PER	Grampa Bowman	mdp.39015053751635	141
3	77	78	PROP	PER	Grama Bruchac	mdp.39015053751635	141
-1	84	84	PRON	PER	she	mdp.39015053751635	141
-1	97	97	PRON	PER	She	mdp.39015053751635	141
-1	99	99	PRON	PER	her	mdp.39015053751635	141
-1	102	102	PRON	PER	her	mdp.39015053751635	141
0	0	0	PRON	PER	I	wu.89060396363	173
1	10	10	PROP	PER	Ajawaan	wu.89060396363	173
0	12	12	PRON	PER	I	wu.89060396363	173
0	16	16	PRON	PER	I	wu.89060396363	173
2	24	24	PROP	PER	Archie	wu.89060396363	173
-1	33	33	PRON	PER	we	wu.89060396363	173
3	36	37	PROP	PER	Prince Albert	wu.89060396363	173
4	39	40	PROP	PER	Mrs. Winters	wu.89060396363	173
-1	46	47	NOM	PER	the baby	wu.89060396363	173
0	52	52	PRON	PER	my	wu.89060396363	173
-1	58	59	NOM	LOC	the woods	wu.89060396363	173
1	61	61	PROP	PER	Ajawaan	wu.89060396363	173
-1	65	65	PRON	PER	she	wu.89060396363	173
0	68	68	PRON	PER	I	wu.89060396363	173
-1	74	74	PRON	PER	she	wu.89060396363	173
0	76	76	PRON	PER	me	wu.89060396363	173
2	78	78	PROP	PER	Archie	wu.89060396363	173
-1	82	83	NOM	PER	a girl	wu.89060396363	173
0	88	88	PRON	PER	me	wu.89060396363	173
-1	90	91	NOM	PER	a companion	wu.89060396363	173
4	6	6	PROP	PER	Martha	mdp.39015041788319	026
-1	14	14	PRON	PER	her	mdp.39015041788319	026
-1	14	16	NOM	PER	her seven children	mdp.39015041788319	026
-1	25	25	PRON	PER	her	mdp.39015041788319	026
-1	25	26	NOM	PER	her student	mdp.39015041788319	026
5	27	28	PROP	PER	Emma Baker	mdp.39015041788319	026
4	30	30	PROP	PER	Martha	mdp.39015041788319	026
6	33	35	PROP	PER	John ) Uncas	mdp.39015041788319	026
-1	38	39	NOM	PER	two children	mdp.39015041788319	026
7	40	40	PROP	PER	Levi	mdp.39015041788319	026
8	42	42	PROP	PER	Mary	mdp.39015041788319	026
6	44	44	PROP	PER	Uncas	mdp.39015041788319	026
9	63	63	PROP	PER	Arnold	mdp.39015041788319	026
1	66	66	PROP	GPE	Canada	mdp.39015041788319	026
-1	70	70	PRON	PER	him	mdp.39015041788319	026
-1	74	74	PRON	PER	he	mdp.39015041788319	026
0	80	80	PRON	PER	me	mdp.39015041788319	026
10	84	85	PROP	PER	Mrs. Sigourney	mdp.39015041788319	026
0	87	87	PRON	PER	my	mdp.39015041788319	026
-1	87	88	NOM	PER	my brother	mdp.39015041788319	026
0	105	105	PRON	PER	I	mdp.39015041788319	026
-1	113	114	NOM	PER	an Indian	mdp.39015041788319	026
-1	120	120	PRON	PER	his	mdp.39015041788319	026
6	127	128	PROP	PER	John Uncas	mdp.39015041788319	026
4	133	133	PROP	PER	Martha	mdp.39015041788319	026
-1	135	136	NOM	PER	a son	mdp.39015041788319	026
11	142	142	PROP	PER	Samuel	mdp.39015041788319	026
12	147	148	PROP	PER	Bartholomew Tantaquidgeon	mdp.39015041788319	026
-1	151	155	NOM	PER	two children Nancy and Mary	mdp.39015041788319	026
8	155	155	PROP	PER	Mary	mdp.39015041788319	026
-1	160	160	PRON	PER	she	mdp.39015041788319	026
13	164	164	PROP	PER	Gerdon	mdp.39015041788319	026
14	166	166	PROP	PER	Wyyougs	mdp.39015041788319	026
-1	168	199	NOM	PER	a PequotMohegan grandson of Samson Occum 's sister Sarah ] who left a wife ( Hannah Cooper ) and had five children and in the sight of the smoke of the house	mdp.39015041788319	026
15	172	173	PROP	PER	Samson Occum	mdp.39015041788319	026
16	176	176	PROP	PER	Sarah	mdp.39015041788319	026
-1	180	184	NOM	PER	a wife ( Hannah Cooper	mdp.39015041788319	026
17	183	184	PROP	PER	Hannah Cooper	mdp.39015041788319	026
-1	188	189	NOM	PER	five children	mdp.39015041788319	026
-1	198	199	NOM	FAC	the house	mdp.39015041788319	026
4	211	211	PROP	PER	Martha	mdp.39015041788319	026
-1	212	212	PRON	PER	she	mdp.39015041788319	026
-1	214	221	NOM	PER	two children Sarah ( Fidelia Fielding 's mother	mdp.39015041788319	026
16	216	216	PROP	PER	Sarah	mdp.39015041788319	026
18	218	219	PROP	PER	Fidelia Fielding	mdp.39015041788319	026
14	224	225	PROP	PER	Charles Wyyougs	mdp.39015041788319	026
-1	228	228	PRON	PER	her	mdp.39015041788319	026
4	231	231	PROP	PER	Martha	mdp.39015041788319	026
-1	235	235	PRON	PER	her	mdp.39015041788319	026
0	241	241	PRON	PER	I	mdp.39015041788319	026
19	243	243	PROP	PER	Zachary	mdp.39015041788319	026
-1	245	245	NOM	PER	nobody	mdp.39015041788319	026
0	247	247	PRON	PER	me	mdp.39015041788319	026
-1	249	249	PRON	PER	he	mdp.39015041788319	026
-1	257	257	PRON	PER	him	mdp.39015041788319	026
-1	260	260	PRON	PER	her	mdp.39015041788319	026
4	264	264	PROP	PER	Martha	mdp.39015041788319	026
20	266	266	PROP	PER	Arrowhamet	mdp.39015041788319	026
19	268	269	PROP	PER	Zachary Johnson	mdp.39015041788319	026
-1	271	279	NOM	PER	a regent of the tribe.43 The two of them	mdp.39015041788319	026
-1	276	279	NOM	PER	The two of them	mdp.39015041788319	026
-1	279	279	PRON	PER	them	mdp.39015041788319	026
21	283	285	PROP	PER	Reverend John Tyler	mdp.39015041788319	026
22	287	288	PROP	PER	Norwich Rector	mdp.39015041788319	026
2	293	294	PROP	GPE	Mohegan hill	mdp.39015041788319	026
2	299	300	PROP	GPE	Mohegan Hill	mdp.39015041788319	026
-1	305	309	NOM	FAC	the old fort of Uncas	mdp.39015041788319	026
6	309	309	PROP	GPE	Uncas	mdp.39015041788319	026
-1	311	314	NOM	FAC	the dwelling of Arrowhamet	mdp.39015041788319	026
20	314	314	PROP	PER	Arrowhamet	mdp.39015041788319	026
-1	316	317	NOM	PER	the warrior	mdp.39015041788319	026
19	320	320	PROP	PER	Zachary	mdp.39015041788319	026
-1	323	323	PRON	PER	he	mdp.39015041788319	026
-1	330	330	PRON	PER	his	mdp.39015041788319	026
-1	341	341	PRON	PER	he	mdp.39015041788319	026
-1	360	360	PRON	PER	him	mdp.39015041788319	026
19	367	367	PROP	PER	Zachary	mdp.39015041788319	026
-1	370	370	NOM	PER	regent	mdp.39015041788319	026
23	372	373	PROP	PER	Noah Uncas	mdp.39015041788319	026
-1	375	383	NOM	PER	the last hereditary Sachem of the Uncas family line	mdp.39015041788319	026
23	385	385	PROP	PER	Noah	mdp.39015041788319	026
0	0	0	PRON	PER	I	mdp.39015046352020	147
0	8	8	PRON	PER	my	mdp.39015046352020	147
-1	8	9	NOM	PER	my parents	mdp.39015046352020	147
-1	12	12	PRON	PER	they	mdp.39015046352020	147
0	17	17	PRON	PER	I	mdp.39015046352020	147
-1	21	26	NOM	PER	a few others of like mind	mdp.39015046352020	147
-1	29	29	PRON	PER	we	mdp.39015046352020	147
-1	31	32	NOM	PER	the Superintendent	mdp.39015046352020	147
7	34	36	PROP	PER	Mr. Leo Crane	mdp.39015046352020	147
-1	40	40	PRON	PER	us	mdp.39015046352020	147
1	43	45	PROP	GPE	Phoenix Indian School	mdp.39015046352020	147
-1	47	47	PRON	PER	We	mdp.39015046352020	147
-1	52	52	PRON	PER	You	mdp.39015046352020	147
-1	55	55	PRON	PER	we	mdp.39015046352020	147
-1	61	61	PRON	PER	we	mdp.39015046352020	147
8	65	66	PROP	PER	Dr. Breid	mdp.39015046352020	147
-1	68	84	NOM	PER	the same doctor who took care of Emory when he fell over the cliff at Keams Canyon	mdp.39015046352020	147
9	75	75	PROP	PER	Emory	mdp.39015046352020	147
-1	77	77	PRON	PER	he	mdp.39015046352020	147
-1	80	81	NOM	LOC	the cliff	mdp.39015046352020	147
2	83	84	PROP	GPE	Keams Canyon	mdp.39015046352020	147
-1	88	90	NOM	PER	the school doctor	mdp.39015046352020	147
-1	93	101	NOM	PER	the assistant to Superintendent Brown at Phoenix Indian School	mdp.39015046352020	147
10	96	97	PROP	PER	Superintendent Brown	mdp.39015046352020	147
1	99	101	PROP	FAC	Phoenix Indian School	mdp.39015046352020	147
-1	103	103	PRON	PER	He	mdp.39015046352020	147
2	106	107	PROP	FAC	Keams Canyon	mdp.39015046352020	147
-1	117	119	NOM	PER	the Indian boys	mdp.39015046352020	147
-1	121	121	NOM	PER	girls	mdp.39015046352020	147
5	123	123	PROP	GPE	Phoenix	mdp.39015046352020	147
-1	135	135	NOM	PER	team	mdp.39015046352020	147
-1	137	137	NOM	VEH	wagon	mdp.39015046352020	147
6	139	139	PROP	GPE	Holbrook	mdp.39015046352020	147
-1	142	142	NOM	PER	boys	mdp.39015046352020	147
-1	144	144	NOM	PER	girls	mdp.39015046352020	147
-1	146	147	NOM	VEH	separate wagons	mdp.39015046352020	147
1	0	0	PROP	PER	Raho	uc1.32106006887498	055
0	7	7	PRON	PER	I	uc1.32106006887498	055
-1	14	14	PRON	PER	They	uc1.32106006887498	055
0	1	1	PROP	GPE	England	mdp.39015041788319	019
-1	3	3	PRON	PER	he	mdp.39015041788319	019
-1	4	6	NOM	FAC	Samson Occum house	mdp.39015041788319	019
-1	26	29	NOM	PER	the Earl of Dartmouth	mdp.39015041788319	019
1	29	29	PROP	GPE	Dartmouth	mdp.39015041788319	019
9	31	32	PROP	PER	King George	mdp.39015041788319	019
-1	38	38	PRON	PER	he	mdp.39015041788319	019
-1	40	40	NOM	FAC	home	mdp.39015041788319	019
-1	47	48	NOM	PER	white missionaries	mdp.39015041788319	019
2	52	61	PROP	FAC	the Non - Indian institution today known as Dartmouth College	mdp.39015041788319	019
3	60	61	PROP	GPE	Dartmouth College	mdp.39015041788319	019
10	63	64	PROP	PER	Gladys Tantaquidgeon	mdp.39015041788319	019
1	69	69	PROP	GPE	Dartmouth	mdp.39015041788319	019
4	73	73	PROP	GPE	Columbia	mdp.39015041788319	019
5	75	75	PROP	GPE	Connecticut	mdp.39015041788319	019
-1	81	86	NOM	FAC	the school that our Mohegan kin	mdp.39015041788319	019
-1	84	84	PRON	PER	our	mdp.39015041788319	019
-1	84	86	NOM	PER	our Mohegan kin	mdp.39015041788319	019
6	97	100	PROP	FAC	Moore 's Charity School	mdp.39015041788319	019
-1	102	103	NOM	FAC	the School	mdp.39015041788319	019
3	107	108	PROP	GPE	Dartmouth College	mdp.39015041788319	019
4	114	114	PROP	GPE	Columbia	mdp.39015041788319	019
15	125	125	PROP	GPE	Mohegan	mdp.39015041788319	019
-1	131	131	PRON	PER	his	mdp.39015041788319	019
-1	131	132	NOM	PER	his mother	mdp.39015041788319	019
11	136	137	PROP	PER	Eleazor Wheelock	mdp.39015041788319	019
11	142	142	PROP	PER	Wheelock	mdp.39015041788319	019
-1	146	146	PRON	PER	her	mdp.39015041788319	019
-1	146	147	NOM	PER	her son	mdp.39015041788319	019
-1	149	149	PRON	PER	he	mdp.39015041788319	019
-1	151	157	NOM	PER	a student at Wheelock 's charity school	mdp.39015041788319	019
11	154	154	PROP	PER	Wheelock	mdp.39015041788319	019
-1	154	157	NOM	FAC	Wheelock 's charity school	mdp.39015041788319	019
0	163	163	PROP	GPE	England	mdp.39015041788319	019
12	166	167	PROP	PER	Mr. Whittaker	mdp.39015041788319	019
-1	169	170	NOM	FAC	the school	mdp.39015041788319	019
-1	179	179	PRON	PER	his	mdp.39015041788319	019
-1	179	181	NOM	FAC	his Indian school	mdp.39015041788319	019
13	190	191	PROP	PER	Samson Occum	mdp.39015041788319	019
12	193	194	PROP	PER	Mr. Whittaker	mdp.39015041788319	019
-1	200	200	PRON	PER	they	mdp.39015041788319	019
14	204	205	PROP	PER	Mason CASEBesides	mdp.39015041788319	019
-1	211	211	PRON	PER	he	mdp.39015041788319	019
-1	214	216	NOM	ORG	an Indian school	mdp.39015041788319	019
13	218	218	PROP	PER	Occum	mdp.39015041788319	019
15	227	227	PROP	PER	Mohegan	mdp.39015041788319	019
15	233	234	PROP	PER	the Mohegan	mdp.39015041788319	019
-1	248	249	NOM	GPE	the colony	mdp.39015041788319	019
-1	252	253	NOM	PER	the Tribe	mdp.39015041788319	019
16	262	263	PROP	PER	the Mohegans	mdp.39015041788319	019
-1	266	267	NOM	GPE	the colony	mdp.39015041788319	019
-1	271	271	PRON	PER	they	mdp.39015041788319	019
-1	274	274	PRON	PER	their	mdp.39015041788319	019
-1	280	285	NOM	PER	colonial agents in the Mason family	mdp.39015041788319	019
-1	283	285	NOM	PER	the Mason family	mdp.39015041788319	019
-1	292	293	NOM	PER	the Tribe	mdp.39015041788319	019
8	309	310	PROP	GPE	Connecticut Colony	mdp.39015041788319	019
13	313	313	PROP	PER	Occum	mdp.39015041788319	019
16	315	316	PROP	PER	the Mohegans	mdp.39015041788319	019
15	319	321	PROP	PER	the Mohegan Sachemship	mdp.39015041788319	019
-1	325	326	NOM	PER	the tribe	mdp.39015041788319	019
-1	331	331	PRON	PER	its	mdp.39015041788319	019
-1	331	334	NOM	PER	its puppet - candidate	mdp.39015041788319	019
17	343	344	PROP	PER	John Uncas	mdp.39015041788319	019
-1	350	354	NOM	PER	the majority of the Tribe	mdp.39015041788319	019
-1	353	354	NOM	PER	the Tribe	mdp.39015041788319	019
-1	357	373	NOM	PER	those of Ben Uncas III ( who was endorsed by the colony ) for the Mohegan Sachemship	mdp.39015041788319	019
18	359	361	PROP	PER	Ben Uncas III	mdp.39015041788319	019
-1	367	368	NOM	GPE	the colony	mdp.39015041788319	019
15	371	373	PROP	PER	the Mohegan Sachemship	mdp.39015041788319	019
-1	377	380	NOM	PER	the majority of Mohegans	mdp.39015041788319	019
16	380	380	PROP	PER	Mohegans	mdp.39015041788319	019
0	7	7	PRON	PER	I	mdp.39015053751635	177
-1	13	14	NOM	PER	the teacher	mdp.39015053751635	177
1	18	19	PROP	PER	Molly Wingman	mdp.39015053751635	177
0	28	28	PRON	PER	I	mdp.39015053751635	177
0	35	35	PRON	PER	I	mdp.39015053751635	177
0	38	38	PRON	PER	my	mdp.39015053751635	177
-1	57	58	NOM	LOC	the earth	mdp.39015053751635	177
-1	61	68	NOM	LOC	reservoir formations where it is obtained by drilling	mdp.39015053751635	177
0	78	78	PRON	PER	I	mdp.39015053751635	177
2	100	100	PROP	PER	Joseph	mdp.39015053751635	177
3	107	107	PROP	PER	Grama	mdp.39015053751635	177
-1	110	110	PRON	PER	I	mdp.39015053751635	177
0	114	114	PRON	PER	I	mdp.39015053751635	177
4	118	119	PROP	PER	Mrs. Jay	mdp.39015053751635	177
-1	147	148	NOM	LOC	the earth	mdp.39015053751635	177
-1	151	152	NOM	LOC	reservoir formations	mdp.39015053751635	177
0	154	154	PRON	PER	My	mdp.39015053751635	177
-1	154	155	NOM	PER	My grandfather	mdp.39015053751635	177
-1	157	157	PRON	PER	his	mdp.39015053751635	177
0	160	160	PRON	PER	my	mdp.39015053751635	177
5	164	164	PROP	PER	Jes	mdp.39015053751635	177
6	168	168	PROP	PER	Sonny	mdp.39015053751635	177
-1	171	171	PRON	PER	he	mdp.39015053751635	177
-1	179	179	PRON	PER	them	mdp.39015053751635	177
-1	180	180	NOM	PER	boys	mdp.39015053751635	177
-1	186	186	PRON	PER	your	mdp.39015053751635	177
-1	186	187	NOM	PER	your friends	mdp.39015053751635	177
-1	0	0	PRON	PER	You	wu.89060396363	145
-1	7	7	PRON	PER	I.	wu.89060396363	145
0	18	18	PRON	PER	my	wu.89060396363	145
3	21	21	PROP	PER	Dave	wu.89060396363	145
-1	27	27	PRON	PER	he	wu.89060396363	145
-1	30	31	NOM	VEH	a canoe	wu.89060396363	145
1	33	35	PROP	FAC	Chibougamau Prospectors Ltd.	wu.89060396363	145
-1	42	42	PRON	PER	he	wu.89060396363	145
0	46	46	PRON	PER	I	wu.89060396363	145
0	60	60	PRON	PER	I	wu.89060396363	145
0	69	69	PRON	PER	my	wu.89060396363	145
-1	69	72	NOM	FAC	my shack - tent	wu.89060396363	145
3	75	75	PROP	PER	Dave	wu.89060396363	145
0	80	80	PRON	PER	I	wu.89060396363	145
0	90	90	PRON	PER	me	wu.89060396363	145
-1	92	92	PRON	PER	our	wu.89060396363	145
-1	92	93	NOM	FAC	our cabin	wu.89060396363	145
2	95	96	PROP	GPE	Birch Lake	wu.89060396363	145
4	99	99	PROP	PER	McGinty	wu.89060396363	145
5	101	101	PROP	PER	McGinnis	wu.89060396363	145
-1	105	105	PRON	PER	us	wu.89060396363	145
-1	112	112	PRON	PER	they	wu.89060396363	145
-1	0	0	PRON	PER	We	uc1.32106011563233	043
-1	2	2	NOM	FAC	home	uc1.32106011563233	043
0	4	4	PROP	PER	Nik'inle'een	uc1.32106011563233	043
-1	6	6	PRON	PER	he	uc1.32106011563233	043
-1	9	9	NOM	PER	woodsman	uc1.32106011563233	043
-1	11	11	PRON	PER	you	uc1.32106011563233	043
-1	14	14	PRON	PER	He	uc1.32106011563233	043
-1	22	22	PRON	PER	you	uc1.32106011563233	043
-1	27	27	PRON	PER	you	uc1.32106011563233	043
-1	30	30	PRON	PER	he	uc1.32106011563233	043
-1	0	0	PRON	PER	They	mdp.39015053751635	183
-1	2	18	NOM	FAC	a Sokol Hall in Greenfield , where they did gymnastics together and put on plays in Slovak	mdp.39015053751635	183
1	6	6	PROP	GPE	Greenfield	mdp.39015053751635	183
-1	9	9	PRON	PER	they	mdp.39015053751635	183
-1	21	23	NOM	PER	the Slovak kids	mdp.39015053751635	183
-1	29	29	PRON	PER	They	mdp.39015053751635	183
-1	31	31	PRON	PER	us	mdp.39015053751635	183
0	37	37	PRON	PER	my	mdp.39015053751635	183
-1	37	38	NOM	PER	my father	mdp.39015053751635	183
-1	0	3	NOM	PER	A young Indian cowboy	uva.x000083545	208
-1	7	10	NOM	LOC	the Mayo Indian country	uva.x000083545	208
-1	12	12	PRON	PER	he	uva.x000083545	208
-1	25	28	NOM	PER	a fair Indian maiden	uva.x000083545	208
-1	30	30	PRON	PER	Her	uva.x000083545	208
1	33	33	PROP	PER	Marita	uva.x000083545	208
2	37	37	PROP	PER	Mary	uva.x000083545	208
3	39	39	PROP	PER	Mayo	uva.x000083545	208
-1	41	43	NOM	PER	the young man	uva.x000083545	208
4	45	47	PROP	PER	a Yaqui Indian	uva.x000083545	208
-1	50	50	PRON	PER	his	uva.x000083545	208
5	53	53	PROP	PER	Pacisco	uva.x000083545	208
6	57	57	PROP	PER	Frank	uva.x000083545	208
0	59	59	PROP	GPE	Yaqui	uva.x000083545	208
-1	61	62	NOM	PER	This man	uva.x000083545	208
7	66	67	PROP	PER	the Mayos	uva.x000083545	208
-1	72	72	PRON	PER	he	uva.x000083545	208
1	74	74	PROP	PER	Marita	uva.x000083545	208
1	0	1	PROP	PER	Mary Ann	mdp.39015053751635	184
-1	6	6	PRON	PER	our	mdp.39015053751635	184
-1	6	7	NOM	PER	our cousin	mdp.39015053751635	184
2	8	8	PROP	PER	Pam	mdp.39015053751635	184
-1	17	17	PRON	PER	her	mdp.39015053751635	184
3	19	20	PROP	PER	Uncle Milt	mdp.39015053751635	184
4	22	23	PROP	PER	Aunt Ethel	mdp.39015053751635	184
1	25	26	PROP	PER	Mary Ann	mdp.39015053751635	184
0	33	33	PRON	PER	me	mdp.39015053751635	184
-1	36	36	PRON	PER	she	mdp.39015053751635	184
5	44	45	PROP	PER	the Bruchacs	mdp.39015053751635	184
0	47	47	PRON	PER	I	mdp.39015053751635	184
0	50	50	PRON	PER	I	mdp.39015053751635	184
0	59	59	PRON	PER	I	mdp.39015053751635	184
0	61	61	PRON	PER	my	mdp.39015053751635	184
-1	61	63	NOM	PER	my younger cousins	mdp.39015053751635	184
6	64	64	PROP	PER	Bruce	mdp.39015053751635	184
3	66	67	PROP	PER	Uncle Milt	mdp.39015053751635	184
-1	66	69	NOM	PER	Uncle Milt 's son	mdp.39015053751635	184
7	72	72	PROP	PER	Chip	mdp.39015053751635	184
8	74	74	PROP	PER	Al	mdp.39015053751635	184
-1	74	76	NOM	PER	Al 's son	mdp.39015053751635	184
0	79	79	PRON	PER	I	mdp.39015053751635	184
0	82	82	PRON	PER	I	mdp.39015053751635	184
-1	91	91	PRON	PER	them	mdp.39015053751635	184
-1	1	1	PRON	PER	they	mdp.39015041788319	017
-1	4	4	PRON	PER	he	mdp.39015041788319	017
-1	6	7	NOM	PER	a moigu	mdp.39015041788319	017
-1	18	28	NOM	PER	a Mohegan who possessed power equal to that of the Narragansett	mdp.39015041788319	017
0	27	28	PROP	PER	the Narragansett	mdp.39015041788319	017
-1	32	35	NOM	PER	the others to desist	mdp.39015041788319	017
-1	41	41	PRON	PER	his	mdp.39015041788319	017
-1	43	43	PRON	PER	he	mdp.39015041788319	017
-1	0	1	NOM	FAC	The tunnel	mdp.39015046352020	182
-1	5	6	NOM	VEH	the cars	mdp.39015046352020	182
-1	12	13	NOM	VEH	the engines	mdp.39015046352020	182
-1	19	19	PRON	PER	we	mdp.39015046352020	182
0	22	22	PROP	GPE	Oregon	mdp.39015046352020	182
-1	42	42	PRON	PER	We	mdp.39015046352020	182
-1	0	0	PRON	PER	He	wu.89060396363	142
1	10	10	PROP	PER	Pony	wu.89060396363	142
-1	13	13	PRON	PER	he	wu.89060396363	142
-1	17	18	NOM	PER	some prospectors	wu.89060396363	142
0	24	24	PROP	GPE	Opemiska	wu.89060396363	142
-1	26	26	PRON	PER	I	wu.89060396363	142
2	1	2	PROP	PER	Fidelia Fielding	mdp.39015041788319	028
-1	9	9	PRON	PER	her	mdp.39015041788319	028
-1	9	10	NOM	PER	her student	mdp.39015041788319	028
3	12	15	PROP	PER	Medicine Woman Gladys Tantaquidgeon	mdp.39015041788319	028
3	28	28	PROP	PER	Gladys	mdp.39015041788319	028
-1	28	31	NOM	PER	Gladys ' other teacher	mdp.39015041788319	028
4	33	34	PROP	PER	Emma Baker	mdp.39015041788319	028
4	36	36	PROP	PER	Emma	mdp.39015041788319	028
-1	58	58	PRON	PER	She	mdp.39015041788319	028
-1	61	62	NOM	ORG	Tribal Chair	mdp.39015041788319	028
-1	64	69	NOM	PER	Sunday School Superintendent of Mohegan Church	mdp.39015041788319	028
0	68	69	PROP	FAC	Mohegan Church	mdp.39015041788319	028
-1	72	79	NOM	PER	Coordinator of the Church Ladies ' Sewing Society	mdp.39015041788319	028
1	74	79	PROP	FAC	the Church Ladies ' Sewing Society	mdp.39015041788319	028
-1	83	84	NOM	PER	the Tribe	mdp.39015041788319	028
-1	0	0	PRON	PER	Her	pst.000032468786	171
-1	0	1	NOM	PER	Her mother	pst.000032468786	171
-1	4	4	PRON	PER	her	pst.000032468786	171
-1	19	19	PRON	PER	She	pst.000032468786	171
-1	26	26	PRON	PER	her	pst.000032468786	171
1	37	37	PROP	PER	Iktomi	pst.000032468786	171
-1	40	40	PRON	PER	his	pst.000032468786	171
0	46	46	PRON	PER	I	pst.000032468786	171
0	48	48	PRON	PER	my	pst.000032468786	171
-1	52	52	PRON	PER	He	pst.000032468786	171
-1	55	55	PRON	PER	his	pst.000032468786	171
-1	1	1	PRON	PER	I	wu.89060396363	129
-1	11	11	PRON	PER	I	wu.89060396363	129
-1	15	16	NOM	FAC	a resort	wu.89060396363	129
0	18	19	PROP	LOC	Metis Beach	wu.89060396363	129
1	30	30	PROP	PER	Mac	wu.89060396363	129
